Flow ID,Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Label
172.16.0.1-192.168.10.50-53426-80-6,192.168.10.50,80,172.16.0.1,53426,5/7/2017 9:48,4,2,0,BENIGN
172.16.0.1-192.168.10.50-53428-80-6,192.168.10.50,80,172.16.0.1,53428,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53432-80-6,192.168.10.50,80,172.16.0.1,53432,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53430-80-6,192.168.10.50,80,172.16.0.1,53430,5/7/2017 9:48,4,2,0,BENIGN
172.16.0.1-192.168.10.50-53434-80-6,192.168.10.50,80,172.16.0.1,53434,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53436-80-6,192.168.10.50,80,172.16.0.1,53436,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53438-80-6,192.168.10.50,80,172.16.0.1,53438,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53440-80-6,192.168.10.50,80,172.16.0.1,53440,5/7/2017 9:48,4,2,0,BENIGN
172.16.0.1-192.168.10.50-53442-80-6,192.168.10.50,80,172.16.0.1,53442,5/7/2017 9:48,4,2,0,BENIGN
172.16.0.1-192.168.10.50-53444-80-6,192.168.10.50,80,172.16.0.1,53444,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53446-80-6,192.168.10.50,80,172.16.0.1,53446,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53448-80-6,192.168.10.50,80,172.16.0.1,53448,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53450-80-6,192.168.10.50,80,172.16.0.1,53450,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53452-80-6,192.168.10.50,80,172.16.0.1,53452,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53454-80-6,192.168.10.50,80,172.16.0.1,53454,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53456-80-6,192.168.10.50,80,172.16.0.1,53456,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53458-80-6,192.168.10.50,80,172.16.0.1,53458,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53460-80-6,192.168.10.50,80,172.16.0.1,53460,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53462-80-6,192.168.10.50,80,172.16.0.1,53462,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53464-80-6,192.168.10.50,80,172.16.0.1,53464,5/7/2017 9:48,48,2,0,BENIGN
172.16.0.1-192.168.10.50-53468-80-6,192.168.10.50,80,172.16.0.1,53468,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53466-80-6,192.168.10.50,80,172.16.0.1,53466,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53472-80-6,192.168.10.50,80,172.16.0.1,53472,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53474-80-6,192.168.10.50,80,172.16.0.1,53474,5/7/2017 9:48,3,2,0,BENIGN
172.16.0.1-192.168.10.50-53470-80-6,192.168.10.50,80,172.16.0.1,53470,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53476-80-6,192.168.10.50,80,172.16.0.1,53476,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53478-80-6,192.168.10.50,80,172.16.0.1,53478,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53480-80-6,192.168.10.50,80,172.16.0.1,53480,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53482-80-6,192.168.10.50,80,172.16.0.1,53482,5/7/2017 9:48,49,2,0,BENIGN
172.16.0.1-192.168.10.50-53484-80-6,192.168.10.50,80,172.16.0.1,53484,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53486-80-6,192.168.10.50,80,172.16.0.1,53486,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53488-80-6,192.168.10.50,80,172.16.0.1,53488,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53490-80-6,192.168.10.50,80,172.16.0.1,53490,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53492-80-6,192.168.10.50,80,172.16.0.1,53492,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53494-80-6,192.168.10.50,80,172.16.0.1,53494,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53496-80-6,192.168.10.50,80,172.16.0.1,53496,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53498-80-6,192.168.10.50,80,172.16.0.1,53498,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53502-80-6,192.168.10.50,80,172.16.0.1,53502,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53500-80-6,192.168.10.50,80,172.16.0.1,53500,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53506-80-6,192.168.10.50,80,172.16.0.1,53506,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53504-80-6,192.168.10.50,80,172.16.0.1,53504,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53508-80-6,192.168.10.50,80,172.16.0.1,53508,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53424-80-6,192.168.10.50,80,172.16.0.1,53424,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53510-80-6,192.168.10.50,80,172.16.0.1,53510,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53514-80-6,192.168.10.50,80,172.16.0.1,53514,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53516-80-6,192.168.10.50,80,172.16.0.1,53516,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53518-80-6,192.168.10.50,80,172.16.0.1,53518,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53520-80-6,192.168.10.50,80,172.16.0.1,53520,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53522-80-6,192.168.10.50,80,172.16.0.1,53522,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53524-80-6,192.168.10.50,80,172.16.0.1,53524,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53528-80-6,192.168.10.50,80,172.16.0.1,53528,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53530-80-6,192.168.10.50,80,172.16.0.1,53530,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53532-80-6,192.168.10.50,80,172.16.0.1,53532,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53526-80-6,192.168.10.50,80,172.16.0.1,53526,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53534-80-6,192.168.10.50,80,172.16.0.1,53534,5/7/2017 9:48,48,2,0,BENIGN
172.16.0.1-192.168.10.50-53538-80-6,192.168.10.50,80,172.16.0.1,53538,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53542-80-6,192.168.10.50,80,172.16.0.1,53542,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53536-80-6,192.168.10.50,80,172.16.0.1,53536,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53540-80-6,192.168.10.50,80,172.16.0.1,53540,5/7/2017 9:48,56,2,0,BENIGN
172.16.0.1-192.168.10.50-53546-80-6,192.168.10.50,80,172.16.0.1,53546,5/7/2017 9:48,9,2,0,BENIGN
172.16.0.1-192.168.10.50-53544-80-6,192.168.10.50,80,172.16.0.1,53544,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53548-80-6,192.168.10.50,80,172.16.0.1,53548,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53552-80-6,192.168.10.50,80,172.16.0.1,53552,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53556-80-6,192.168.10.50,80,172.16.0.1,53556,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53558-80-6,192.168.10.50,80,172.16.0.1,53558,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53554-80-6,192.168.10.50,80,172.16.0.1,53554,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53560-80-6,192.168.10.50,80,172.16.0.1,53560,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53562-80-6,192.168.10.50,80,172.16.0.1,53562,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53566-80-6,192.168.10.50,80,172.16.0.1,53566,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53564-80-6,192.168.10.50,80,172.16.0.1,53564,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53568-80-6,192.168.10.50,80,172.16.0.1,53568,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53570-80-6,192.168.10.50,80,172.16.0.1,53570,5/7/2017 9:48,3,2,0,BENIGN
172.16.0.1-192.168.10.50-53572-80-6,192.168.10.50,80,172.16.0.1,53572,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53574-80-6,192.168.10.50,80,172.16.0.1,53574,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53576-80-6,192.168.10.50,80,172.16.0.1,53576,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53578-80-6,192.168.10.50,80,172.16.0.1,53578,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53580-80-6,192.168.10.50,80,172.16.0.1,53580,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53582-80-6,192.168.10.50,80,172.16.0.1,53582,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53584-80-6,192.168.10.50,80,172.16.0.1,53584,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53550-80-6,192.168.10.50,80,172.16.0.1,53550,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53586-80-6,192.168.10.50,80,172.16.0.1,53586,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53588-80-6,192.168.10.50,80,172.16.0.1,53588,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53590-80-6,192.168.10.50,80,172.16.0.1,53590,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53594-80-6,192.168.10.50,80,172.16.0.1,53594,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53596-80-6,192.168.10.50,80,172.16.0.1,53596,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53592-80-6,192.168.10.50,80,172.16.0.1,53592,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53598-80-6,192.168.10.50,80,172.16.0.1,53598,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53600-80-6,192.168.10.50,80,172.16.0.1,53600,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53602-80-6,192.168.10.50,80,172.16.0.1,53602,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53606-80-6,192.168.10.50,80,172.16.0.1,53606,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53604-80-6,192.168.10.50,80,172.16.0.1,53604,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53608-80-6,192.168.10.50,80,172.16.0.1,53608,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53610-80-6,192.168.10.50,80,172.16.0.1,53610,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53612-80-6,192.168.10.50,80,172.16.0.1,53612,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53616-80-6,192.168.10.50,80,172.16.0.1,53616,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53618-80-6,192.168.10.50,80,172.16.0.1,53618,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53620-80-6,192.168.10.50,80,172.16.0.1,53620,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53626-80-6,192.168.10.50,80,172.16.0.1,53626,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53622-80-6,192.168.10.50,80,172.16.0.1,53622,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53628-80-6,192.168.10.50,80,172.16.0.1,53628,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53614-80-6,192.168.10.50,80,172.16.0.1,53614,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53630-80-6,192.168.10.50,80,172.16.0.1,53630,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53632-80-6,192.168.10.50,80,172.16.0.1,53632,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53634-80-6,192.168.10.50,80,172.16.0.1,53634,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53636-80-6,192.168.10.50,80,172.16.0.1,53636,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53638-80-6,192.168.10.50,80,172.16.0.1,53638,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53422-80-6,192.168.10.50,80,172.16.0.1,53422,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53640-80-6,192.168.10.50,80,172.16.0.1,53640,5/7/2017 9:48,4,2,0,BENIGN
172.16.0.1-192.168.10.50-53644-80-6,192.168.10.50,80,172.16.0.1,53644,5/7/2017 9:48,4,2,0,BENIGN
172.16.0.1-192.168.10.50-53646-80-6,192.168.10.50,80,172.16.0.1,53646,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53650-80-6,192.168.10.50,80,172.16.0.1,53650,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53648-80-6,192.168.10.50,80,172.16.0.1,53648,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53652-80-6,192.168.10.50,80,172.16.0.1,53652,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53624-80-6,192.168.10.50,80,172.16.0.1,53624,5/7/2017 9:48,3,2,0,BENIGN
172.16.0.1-192.168.10.50-53654-80-6,192.168.10.50,80,172.16.0.1,53654,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53656-80-6,192.168.10.50,80,172.16.0.1,53656,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53658-80-6,192.168.10.50,80,172.16.0.1,53658,5/7/2017 9:48,48,2,0,BENIGN
172.16.0.1-192.168.10.50-53664-80-6,192.168.10.50,80,172.16.0.1,53664,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53662-80-6,192.168.10.50,80,172.16.0.1,53662,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53666-80-6,192.168.10.50,80,172.16.0.1,53666,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53668-80-6,192.168.10.50,80,172.16.0.1,53668,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53660-80-6,192.168.10.50,80,172.16.0.1,53660,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53670-80-6,192.168.10.50,80,172.16.0.1,53670,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53672-80-6,192.168.10.50,80,172.16.0.1,53672,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53676-80-6,192.168.10.50,80,172.16.0.1,53676,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53678-80-6,192.168.10.50,80,172.16.0.1,53678,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53674-80-6,192.168.10.50,80,172.16.0.1,53674,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53680-80-6,192.168.10.50,80,172.16.0.1,53680,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53682-80-6,192.168.10.50,80,172.16.0.1,53682,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53684-80-6,192.168.10.50,80,172.16.0.1,53684,5/7/2017 9:48,1,2,0,BENIGN
172.16.0.1-192.168.10.50-53420-80-6,192.168.10.50,80,172.16.0.1,53420,5/7/2017 9:48,9,2,0,BENIGN
172.16.0.1-192.168.10.50-53418-80-6,192.168.10.50,80,172.16.0.1,53418,5/7/2017 9:48,2,2,0,BENIGN
172.16.0.1-192.168.10.50-53642-80-6,192.168.10.50,80,172.16.0.1,53642,5/7/2017 9:48,2,2,0,BENIGN
192.168.10.15-74.125.192.108-50553-465-6,192.168.10.15,50553,74.125.192.108,465,5/7/2017 9:48,1775557,14,21,BENIGN
192.168.10.15-74.125.192.108-50553-465-6,192.168.10.15,50553,74.125.192.108,465,5/7/2017 9:48,285,3,0,BENIGN
172.16.0.1-192.168.10.50-53430-80-6,172.16.0.1,53430,192.168.10.50,80,5/7/2017 9:48,549767,4,2,DoS slowloris
172.16.0.1-192.168.10.50-53424-80-6,172.16.0.1,53424,192.168.10.50,80,5/7/2017 9:48,551473,4,2,DoS slowloris
172.16.0.1-192.168.10.50-53422-80-6,172.16.0.1,53422,192.168.10.50,80,5/7/2017 9:48,551861,4,2,DoS slowloris
172.16.0.1-192.168.10.50-53420-80-6,172.16.0.1,53420,192.168.10.50,80,5/7/2017 9:48,552828,4,2,DoS slowloris
172.217.10.2-192.168.10.12-443-42184-6,192.168.10.12,42184,172.217.10.2,443,5/7/2017 9:48,5026676,5,1,BENIGN
172.217.10.2-192.168.10.12-443-42184-6,172.217.10.2,443,192.168.10.12,42184,5/7/2017 9:48,1,2,0,BENIGN
192.168.10.25-52.84.93.163-50212-443-6,192.168.10.25,50212,52.84.93.163,443,5/7/2017 9:48,38363935,14,9,BENIGN
172.217.10.2-192.168.10.25-443-50223-6,192.168.10.25,50223,172.217.10.2,443,5/7/2017 9:48,37700155,13,8,BENIGN
192.168.10.25-52.84.93.209-50216-443-6,192.168.10.25,50216,52.84.93.209,443,5/7/2017 9:48,38167877,13,7,BENIGN
172.217.10.66-192.168.10.25-443-50209-6,192.168.10.25,50209,172.217.10.66,443,5/7/2017 9:48,39116476,88,124,BENIGN
172.217.10.66-192.168.10.25-443-50214-6,192.168.10.25,50214,172.217.10.66,443,5/7/2017 9:48,38308087,27,24,BENIGN
172.217.10.66-192.168.10.25-443-50229-6,192.168.10.25,50229,172.217.10.66,443,5/7/2017 9:48,37429052,13,8,BENIGN
172.217.10.2-192.168.10.25-443-50226-6,192.168.10.25,50226,172.217.10.2,443,5/7/2017 9:48,37597325,13,8,BENIGN
172.217.10.2-192.168.10.25-443-50227-6,192.168.10.25,50227,172.217.10.2,443,5/7/2017 9:48,37468847,10,5,BENIGN
172.217.10.2-192.168.10.25-443-50228-6,192.168.10.25,50228,172.217.10.2,443,5/7/2017 9:48,37467255,10,5,BENIGN
172.217.10.66-192.168.10.25-443-50215-6,192.168.10.25,50215,172.217.10.66,443,5/7/2017 9:48,38306628,40,32,BENIGN
172.217.10.66-192.168.10.25-443-50217-6,192.168.10.25,50217,172.217.10.66,443,5/7/2017 9:48,38046107,27,22,BENIGN
172.217.10.66-192.168.10.25-443-50218-6,192.168.10.25,50218,172.217.10.66,443,5/7/2017 9:48,38007758,21,17,BENIGN
192.168.10.25-104.25.231.115-50208-443-6,192.168.10.25,50208,104.25.231.115,443,5/7/2017 9:48,40075364,164,247,BENIGN
192.168.10.25-104.25.231.115-50210-443-6,192.168.10.25,50210,104.25.231.115,443,5/7/2017 9:48,39109055,112,147,BENIGN
192.168.10.25-104.25.231.115-50211-443-6,192.168.10.25,50211,104.25.231.115,443,5/7/2017 9:48,38978637,163,264,BENIGN
192.168.10.25-104.25.231.115-50213-443-6,192.168.10.25,50213,104.25.231.115,443,5/7/2017 9:48,38310435,113,158,BENIGN
172.217.10.33-192.168.10.25-443-50220-6,192.168.10.25,50220,172.217.10.33,443,5/7/2017 9:48,37744542,31,28,BENIGN
172.217.10.33-192.168.10.25-443-50219-6,192.168.10.25,50219,172.217.10.33,443,5/7/2017 9:48,37744802,59,78,BENIGN
172.217.10.33-192.168.10.25-443-50221-6,192.168.10.25,50221,172.217.10.33,443,5/7/2017 9:48,37710525,78,109,BENIGN
172.217.10.33-192.168.10.25-443-50224-6,192.168.10.25,50224,172.217.10.33,443,5/7/2017 9:48,37698112,18,13,BENIGN
172.217.7.6-192.168.10.25-443-50222-6,192.168.10.25,50222,172.217.7.6,443,5/7/2017 9:48,37703797,31,35,BENIGN
192.168.10.25-104.25.231.115-50210-443-6,104.25.231.115,443,192.168.10.25,50210,5/7/2017 9:48,232,1,1,BENIGN
192.168.10.25-52.84.93.209-50216-443-6,52.84.93.209,443,192.168.10.25,50216,5/7/2017 9:48,184,2,1,BENIGN
172.217.10.66-192.168.10.25-443-50218-6,172.217.10.66,443,192.168.10.25,50218,5/7/2017 9:48,15,2,0,BENIGN
172.217.10.66-192.168.10.25-443-50215-6,172.217.10.66,443,192.168.10.25,50215,5/7/2017 9:48,1,2,0,BENIGN
172.217.10.66-192.168.10.25-443-50217-6,172.217.10.66,443,192.168.10.25,50217,5/7/2017 9:48,1,2,0,BENIGN
172.217.7.6-192.168.10.25-443-50222-6,172.217.7.6,443,192.168.10.25,50222,5/7/2017 9:48,3,2,0,BENIGN
192.168.10.12-66.235.147.238-46886-443-6,192.168.10.12,46886,66.235.147.238,443,5/7/2017 9:48,5026385,5,1,BENIGN
192.168.10.12-66.235.147.238-46886-443-6,66.235.147.238,443,192.168.10.12,46886,5/7/2017 9:48,47,3,0,BENIGN
173.194.68.155-192.168.10.12-443-34894-6,192.168.10.12,34894,173.194.68.155,443,5/7/2017 9:48,6026597,5,1,BENIGN
173.194.68.155-192.168.10.12-443-34894-6,173.194.68.155,443,192.168.10.12,34894,5/7/2017 9:48,200,2,0,BENIGN
157.240.2.35-192.168.10.51-443-56083-6,157.240.2.35,443,192.168.10.51,56083,5/7/2017 9:48,4,3,0,BENIGN
157.240.2.35-192.168.10.51-443-56083-6,192.168.10.51,56083,157.240.2.35,443,5/7/2017 9:48,75424,3,1,BENIGN
192.168.10.12-52.84.86.17-36850-443-6,192.168.10.12,36850,52.84.86.17,443,5/7/2017 9:48,5024817,5,1,BENIGN
192.168.10.12-52.84.86.17-36850-443-6,52.84.86.17,443,192.168.10.12,36850,5/7/2017 9:48,3,2,0,BENIGN
192.168.10.12-199.59.150.46-56246-443-6,192.168.10.12,56246,199.59.150.46,443,5/7/2017 9:48,5029967,5,1,BENIGN
157.240.2.35-192.168.10.12-443-60134-6,192.168.10.12,60134,157.240.2.35,443,5/7/2017 9:48,5030143,5,1,BENIGN
172.217.6.205-192.168.10.12-443-50430-6,192.168.10.12,50430,172.217.6.205,443,5/7/2017 9:48,5030535,5,1,BENIGN
172.217.3.110-192.168.10.12-443-59644-6,192.168.10.12,59644,172.217.3.110,443,5/7/2017 9:48,6030676,5,1,BENIGN
192.168.10.12-31.13.80.12-57826-443-6,192.168.10.12,57826,31.13.80.12,443,5/7/2017 9:48,6030791,5,1,BENIGN
192.168.10.12-31.13.80.12-57826-443-6,31.13.80.12,443,192.168.10.12,57826,5/7/2017 9:48,4,3,0,BENIGN
157.240.2.35-192.168.10.12-443-60134-6,157.240.2.35,443,192.168.10.12,60134,5/7/2017 9:48,292,3,1,BENIGN
172.217.6.205-192.168.10.12-443-50430-6,172.217.6.205,443,192.168.10.12,50430,5/7/2017 9:48,3,2,0,BENIGN
172.217.3.110-192.168.10.12-443-59644-6,172.217.3.110,443,192.168.10.12,59644,5/7/2017 9:48,4,2,0,BENIGN
192.168.10.12-199.59.150.46-56246-443-6,199.59.150.46,443,192.168.10.12,56246,5/7/2017 9:48,5,3,0,BENIGN
192.168.10.15-192.168.10.50-50554-22-6,192.168.10.15,50554,192.168.10.50,22,5/7/2017 9:48,1559291,39,42,BENIGN
192.168.10.15-192.168.10.50-50554-22-6,192.168.10.15,50554,192.168.10.50,22,5/7/2017 9:48,166,1,1,BENIGN
192.168.10.15-192.168.10.50-50555-22-6,192.168.10.15,50555,192.168.10.50,22,5/7/2017 9:48,1483480,39,44,BENIGN
192.168.10.15-192.168.10.50-50555-22-6,192.168.10.15,50555,192.168.10.50,22,5/7/2017 9:48,593,1,1,BENIGN
178.255.83.1-192.168.10.16-80-55814-6,192.168.10.16,55814,178.255.83.1,80,5/7/2017 9:48,47418,3,4,BENIGN
178.255.83.1-192.168.10.16-80-55814-6,192.168.10.16,55814,178.255.83.1,80,5/7/2017 9:48,165,2,0,BENIGN
192.168.10.16-54.175.49.62-41092-443-6,192.168.10.16,41092,54.175.49.62,443,5/7/2017 9:48,437126,10,7,BENIGN
172.217.10.2-192.168.10.12-443-42412-6,192.168.10.12,42412,172.217.10.2,443,5/7/2017 9:48,4024604,5,1,BENIGN
172.217.10.2-192.168.10.12-443-42412-6,172.217.10.2,443,192.168.10.12,42412,5/7/2017 9:48,187,2,0,BENIGN
192.168.10.17-52.84.86.51-37990-443-6,192.168.10.17,37990,52.84.86.51,443,5/7/2017 9:49,3,2,0,BENIGN
192.168.10.17-23.194.140.29-59527-80-6,192.168.10.17,59527,23.194.140.29,80,5/7/2017 9:49,23091,1,1,BENIGN
192.168.10.17-23.194.140.29-59528-80-6,192.168.10.17,59528,23.194.140.29,80,5/7/2017 9:49,23503,1,1,BENIGN
192.168.10.17-23.208.97.23-60772-80-6,192.168.10.17,60772,23.208.97.23,80,5/7/2017 9:49,26904,1,1,BENIGN
192.168.10.17-52.84.86.51-37990-443-6,52.84.86.51,443,192.168.10.17,37990,5/7/2017 9:49,3,2,0,BENIGN
172.217.9.230-192.168.10.17-443-34346-6,172.217.9.230,443,192.168.10.17,34346,5/7/2017 9:49,3,2,0,BENIGN
172.217.10.66-192.168.10.17-443-33098-6,172.217.10.66,443,192.168.10.17,33098,5/7/2017 9:49,3,2,0,BENIGN
192.168.10.8-54.69.227.52-50936-443-6,192.168.10.8,50936,54.69.227.52,443,5/7/2017 9:48,61709021,18,19,BENIGN
178.255.83.1-192.168.10.9-80-15427-6,192.168.10.9,15427,178.255.83.1,80,5/7/2017 9:49,96079,3,4,BENIGN
178.255.83.1-192.168.10.9-80-15426-6,192.168.10.9,15426,178.255.83.1,80,5/7/2017 9:49,98771,3,4,BENIGN
178.255.83.1-192.168.10.9-80-15427-6,192.168.10.9,15427,178.255.83.1,80,5/7/2017 9:49,175,2,0,BENIGN
